I105	0.994617
I106	1.00505
I110	1.00632
I111	1.02092
I116	1.02373
I118	1.02679
I127	1.43253
I131	4.80693
I137	1.02685
I138	1.03064
I147	0.97099
I148	0.97393
I159	1.00008
I170	1.04561
I175	0.593482
I176	0.650642
I177	0.756741
I178	0.756942
I18	0.793079
I180	0.777563
I181	0.801369
I2	0.595149
I204	0.812938
I210	0.777894
I211	0.788584
I212	0.795345
I221	0.795785
I222	0.798512
I236	0.807312
I239	0.804564
I240	0.805109
I242	0.810227
I253	0.809234
I255	0.765503
I257	0.809615
I258	0.809838
I259	0.815504
I270	0.79956
I283	0.767594
I284	0.771385
I285	0.77336
I286	0.786909
I289	0.79299
I296	0.790743
I30	0.26002
I301	0.774932
I31	0.746022
I32	0.947538
I328	0.785755
I33	1.0097
I34	1.02387
I340	0.791861
I343	0.792153
I350	0.792894
I382	0.746687
I383	0.872458
I388	0.880529
I398	0.885905
I399	0.887568
I406	0.747049
I407	0.775705
I408	0.845058
I409	0.845787
I412	0.777298
I415	0.817053
I416	0.821428
I433	0.777283
I434	0.806823
I443	0.640913
I444	0.708279
I445	0.770632
I446	0.819914
I448	0.82161
I450	0.784438
I452	0.800071
I455	0.79642
I456	0.815553
I457	0.817107
I459	0.817948
I462	0.817563
I478	0.708054
I489	0.756308
I491	0.710211
I492	0.712319
I500	0.714601
I501	0.725404
I505	0.743064
I512	1.39712
I528	8.92782
I531	9.27334
I534	0.75025
I56	1.04236
I61	1.04803
I83	1.04124
I84	1.04538
I94	1.04682
I97	1.05758
I99	1.06803
