I104	0.96647
I105	1.00135
I110	1.014
I113	1.03227
I115	1.03237
I117	1.09162
I121	1.05076
I129	3.66142
I13	0.950077
I147	1.00475
I150	1.03473
I157	1.03502
I175	0.630987
I176	0.693567
I177	0.811302
I178	0.811519
I179	0.825353
I180	0.833922
I181	0.859779
I182	0.863353
I183	0.864022
I184	0.864606
I2	0.734509
I210	0.83428
I211	0.845859
I221	0.853652
I240	0.863749
I242	0.869288
I255	0.820776
I256	0.861011
I283	0.823062
I284	0.827166
I285	0.829304
I293	0.844313
I30	0.268519
I302	0.845429
I306	0.903477
I31	0.74942
I32	0.951041
I328	0.842734
I33	1.01818
I34	1.03353
I340	0.849344
I349	0.83255
I350	0.850451
I351	0.858082
I353	0.862282
I36	1.04769
I382	0.797217
I383	0.933157
I384	0.934531
I39	1.0799
I395	0.946489
I403	1.42065
I406	0.797608
I407	0.828596
I412	0.83032
I415	0.873211
I416	0.877945
I419	0.889214
I420	0.891685
I421	0.89197
I437	0.866726
I443	0.681878
I444	0.755272
I445	0.823208
I446	0.876652
I450	0.838166
I462	0.874076
I478	0.753204
I481	0.806871
I483	0.964528
I491	0.755538
I492	0.757819
I493	0.7872
I494	0.792713
I496	0.80476
I500	0.760289
I501	0.771953
I505	0.791008
I506	0.791617
I508	0.828789
I511	1.45335
I534	0.79905
I537	0.807309
I538	0.809466
I54	1.04109
I56	1.05357
I57	1.05383
I58	1.07071
I60	1.05673
I61	1.0597
I66	1.13164
I79	1.05148
I83	1.05225
I87	1.80301
I9	5.06793
I98	1.08049
