I102	1.02737
I104	0.955965
I105	1.03885
I110	1.0797
I118	1.14693
I119	1.4334
I134	1.04254
I137	1.08964
I147	0.550893
I148	0.55392
I157	0.590397
I161	0.602239
I163	0.588615
I170	0.550893
I171	0.609875
I175	1.18241
I176	1.31765
I177	1.43467
I178	1.43467
I180	1.45672
I181	1.51887
I182	1.53482
I183	1.54176
I194	1.5519
I196	1.54424
I2	0.574138
I200	1.52043
I211	1.45672
I220	1.46595
I221	1.45672
I232	1.46744
I233	1.46744
I237	1.47247
I239	1.45672
I240	1.45672
I241	1.45672
I242	1.45672
I255	1.43467
I270	1.43467
I283	1.47985
I284	1.51312
I285	1.54678
I286	1.61136
I287	1.66237
I289	1.67418
I290	1.68829
I293	1.61136
I30	0.386546
I301	1.5555
I302	1.60401
I303	1.61591
I31	0.550893
I32	0.920827
I323	1.55693
I33	0.990049
I34	1.00687
I349	1.48012
I350	1.50674
I351	1.52794
I369	1.55857
I382	1.55144
I383	2.05675
I384	2.08158
I39	1.02421
I390	4.77224
I398	2.08463
I399	2.08981
I40	1.02546
I406	1.55144
I407	1.55144
I41	1.02941
I416	1.56203
I419	1.56292
I443	1.24923
I445	1.73769
I450	1.80731
I455	1.80731
I456	1.80731
I478	1.24923
I481	1.30288
I492	1.24923
I496	1.26056
I500	1.24923
I501	1.24923
I502	1.24923
I511	1.24923
I512	1.24923
I514	1.24923
I525	1.2647
I534	1.29842
I54	1.02622
I56	1.03832
I60	1.04173
I73	1.05568
I83	1.0256
I84	1.03935
I85	1.03935
I97	1.02737
