I549	0.345372
I550	0.346166
I551	0.352773
I553	0.418383
I554	0.419994
I558	0.411952
I569	0.418029
I570	0.429881
I571	0.678224
I576	0.422571
I577	0.438532
I581	0.439741
I585	0.424147
I593	0.437575
I598	0.46461
I599	0.468902
I600	0.474991
I603	0.534308
I609	1.17263
I614	1.19101
I616	0.487118
I629	0.486379
I631	0.488487
I650	0.399442
I652	0.464438
I657	0.468443
I658	0.4686
I673	0.442064
I674	0.44969
I675	0.457946
I676	0.45833
I688	0.45904
I689	0.461116
I693	0.460228
I694	0.469882
I702	0.472367
I706	0.461611
I710	1.76633
I715	0.46698
I716	0.47127
I718	0.490636
I722	0.474408
I725	0.475976
I735	0.515621
I738	0.471443
I739	0.480929
I742	0.489571
I745	0.997979
I754	0.309425
I755	0.32079
I756	0.759478
I757	0.7607
I760	0.770524
I761	0.781537
I784	0.775503
I792	0.36748
I793	0.377226
I808	0.388267
I810	0.394006
I811	0.407194
I812	0.408039
I827	0.407445
I829	0.412969
I836	0.409615
I844	0.405762
I847	0.406359
I853	0.390793
I854	0.426827
I855	0.429924
I856	0.430368
I858	0.430431
I861	1.05715
I862	1.08052
I863	1.08963
I864	1.1674
I866	1.34968
I868	1.38537
I875	2.02753
I876	2.06335
I898	7.76508
I900	1.3992
I911	5.27367
I920	1.50176
I926	0.397352
I928	0.384742
I930	0.394619
I937	0.407158
I938	0.407906
I939	0.411361
I942	0.4117
I945	0.411115
I952	0.393349
I956	0.393367
I972	0.394772
I975	0.500134
I976	0.559792
I984	0.559785
I991	1.17328
