I549	0.337543
I550	0.338349
I551	0.345044
I569	0.41043
I576	0.415038
I586	0.422456
I588	1.16485
I593	0.432572
I594	0.446119
I599	0.46447
I600	0.470651
I607	1.00243
I608	1.11136
I613	0.532146
I627	0.443479
I636	0.876571
I638	2.22197
I644	0.495361
I650	0.392145
I651	0.443782
I652	0.45799
I655	0.46062
I659	0.462303
I664	0.463965
I669	0.458707
I673	0.435349
I674	0.443069
I675	0.451432
I676	0.451822
I678	0.45468
I682	0.460678
I683	0.460889
I688	0.452543
I690	0.45615
I693	0.453748
I694	0.463531
I696	0.464833
I703	0.462933
I706	0.455152
I712	0.460677
I715	0.460801
I716	0.465154
I727	0.482404
I732	2.96152
I738	0.465335
I739	0.474982
I742	0.483756
I754	0.325584
I755	0.33711
I760	0.814111
I761	0.825282
I763	0.826405
I765	0.832635
I766	0.832791
I772	7.11912
I774	7.37268
I792	0.384157
I793	0.394018
I795	0.407799
I797	0.410492
I799	0.41089
I800	0.411052
I802	0.479777
I804	0.411617
I808	0.405186
I809	0.405887
I810	0.411006
I811	0.424384
I821	0.460193
I827	0.424638
I828	0.429538
I840	0.417427
I849	0.425781
I853	0.407749
I863	1.06678
I864	1.1453
I865	1.1826
I867	1.33561
I868	1.3627
I873	1.7336
I880	1.70114
I897	7.43558
I928	0.401713
I930	0.411761
I931	0.421248
I937	0.424511
I945	0.428527
I956	0.410454
I959	0.431639
I969	0.412871
I975	0.522916
I976	0.583786
I979	0.610985
I984	0.583642
I985	0.597856
I986	0.639167
I987	0.780804
I991	1.22027
