I549	0.288097
I550	0.288621
I551	0.300065
I569	0.366138
I576	0.371881
I586	0.386309
I588	1.10173
I593	0.336413
I594	0.350192
I599	0.372004
I600	0.384948
I607	1.24895
I608	1.42068
I613	0.444049
I627	0.347384
I636	0.740521
I638	2.93986
I644	0.383953
I650	0.327578
I651	0.35954
I652	0.381572
I655	0.385143
I659	0.384943
I664	0.386511
I669	0.38439
I673	0.345848
I674	0.360312
I675	0.376818
I676	0.377626
I678	0.380368
I682	0.383799
I683	0.384044
I688	0.377642
I690	0.380746
I693	0.378797
I694	0.385672
I696	0.386438
I703	0.385419
I706	0.381532
I712	0.384257
I715	0.36772
I716	0.371418
I727	0.386983
I732	2.02694
I738	0.373269
I739	0.379641
I742	0.386683
I754	0.160658
I755	0.176754
I760	0.37002
I761	0.378717
I763	0.380703
I765	0.386783
I766	0.386962
I772	6.01293
I774	6.23157
I792	0.332633
I793	0.354547
I795	0.380444
I797	0.386518
I799	0.387146
I800	0.387322
I802	0.486518
I804	0.386552
I808	0.368731
I809	0.369814
I810	0.372586
I811	0.381581
I821	0.399005
I827	0.381729
I828	0.386445
I840	0.377313
I849	0.385648
I853	0.372752
I863	0.905426
I864	0.989048
I865	1.03148
I867	1.20021
I868	1.23871
I873	1.66632
I880	1.45109
I897	6.99527
I928	0.35769
I930	0.371923
I931	0.382167
I937	0.379156
I945	0.386441
I956	0.367918
I959	0.381876
I969	0.371677
I975	0.309488
I976	0.373006
I979	0.386425
I984	0.361559
I985	0.385864
I986	0.41945
I987	0.928821
I991	0.87621
