I549	0.341993
I550	0.341993
I551	0.36556
I569	0.523238
I576	0.541949
I586	0.568871
I588	2.27305
I593	0.341993
I594	0.341993
I599	0.341993
I600	0.341993
I607	0.460131
I608	0.518644
I613	0.402228
I627	0.351426
I636	0.675779
I638	1.61175
I644	0.424623
I650	0.464024
I651	0.464024
I652	0.464024
I655	0.464024
I659	0.464024
I664	0.464024
I669	0.464663
I673	0.656934
I674	0.656934
I675	0.656934
I676	0.656934
I678	0.656934
I682	0.659673
I683	0.659673
I688	0.656934
I690	0.656934
I693	0.656934
I694	0.656934
I696	0.656934
I703	0.677171
I706	0.680353
I712	0.680353
I715	0.840446
I716	0.840446
I727	0.858044
I732	2.98297
I738	0.923646
I739	1.04637
I742	1.12548
I754	0.39589
I755	0.397873
I760	0.484486
I761	0.484486
I763	0.484486
I765	0.486106
I766	0.486341
I772	7.05304
I774	7.29107
I792	0.475047
I793	0.475047
I795	0.49053
I797	0.502691
I799	0.506833
I800	0.506833
I802	0.619358
I804	0.49053
I808	0.475047
I809	0.475047
I810	0.475401
I811	0.495409
I821	0.550474
I827	0.495409
I828	0.495409
I840	0.475401
I849	0.475401
I853	0.476528
I863	1.22325
I864	1.28091
I865	1.32496
I867	1.37941
I868	1.3875
I873	1.66343
I880	1.73871
I897	7.69824
I928	0.530142
I930	0.567489
I931	0.595399
I937	0.591163
I945	0.601389
I956	0.539899
I959	0.576579
I969	0.539899
I975	0.743693
I976	0.882014
I979	0.960955
I984	0.785821
I985	0.792304
I986	0.860113
I987	0.843722
I991	1.5097
