I104	1.00128
I105	1.03715
I106	1.04867
I110	1.05008
I12	0.87243
I125	1.12544
I134	1.0434
I148	1.01988
I150	1.04711
I157	1.04741
I163	1.05997
I164	1.06939
I169	1.06573
I175	0.662398
I176	0.725226
I177	0.840206
I178	0.840428
I180	0.863295
I181	0.889679
I182	0.893329
I183	0.894012
I188	0.99788
I196	0.897873
I2	0.702316
I201	0.901428
I210	0.86366
I211	0.875459
I213	0.885208
I215	0.91309
I221	0.883415
I222	0.886429
I23	0.893506
I233	0.89391
I239	0.89312
I24	0.907231
I25	0.925511
I255	0.849881
I258	0.89875
I260	0.973226
I270	0.887449
I283	0.85217
I284	0.856359
I285	0.858542
I286	0.873497
I289	0.880216
I30	0.28018
I300	0.877063
I302	0.875022
I31	0.770202
I318	0.970848
I32	0.985471
I328	0.872214
I329	0.872456
I33	1.05404
I336	0.970749
I34	1.06969
I349	0.861838
I350	0.880092
I36	1.08414
I366	0.894653
I371	1.48347
I377	0.901693
I382	0.832344
I383	0.971242
I386	0.978607
I396	0.985553
I398	0.9861
I4	1.1175
I401	0.987011
I406	0.832744
I407	0.864474
I408	0.941506
I437	0.90342
I440	0.907273
I443	0.715349
I450	0.879048
I455	0.892306
I468	0.90129
I472	0.901549
I473	0.907919
I478	0.789757
I479	0.840902
I500	0.797001
I501	0.808943
I502	0.81989
I505	0.828477
I506	0.829099
I515	1.7389
I526	1.65487
I56	1.09009
I61	1.09635
I64	1.10127
I65	1.1041
I70	1.10542
I78	1.05832
I83	1.08895
I84	1.09353
I97	1.107
