I104	0.62113
I105	0.656127
I106	0.666425
I107	0.673463
I110	0.668802
I111	0.684196
I117	0.722357
I12	0.639244
I134	0.662071
I149	0.681941
I150	0.685863
I175	0.455821
I176	0.501071
I177	0.63751
I178	0.637875
I180	0.652325
I181	0.678285
I2	0.459052
I20	0.688612
I201	0.688761
I207	1.29951
I221	0.671551
I222	0.67746
I227	0.682466
I228	0.685942
I240	0.684226
I255	0.648875
I270	0.684631
I273	0.685454
I274	0.687345
I283	0.652958
I284	0.657504
I285	0.658843
I286	0.681997
I287	0.688161
I291	0.826883
I293	0.682269
I30	0.114994
I301	0.666558
I302	0.677938
I305	0.690223
I306	0.788801
I31	0.424413
I311	0.685702
I314	0.68826
I315	0.688837
I319	0.68601
I32	0.595077
I320	0.689414
I328	0.675141
I33	0.645471
I331	0.687238
I34	0.663625
I340	0.688328
I349	0.661714
I35	0.674671
I350	0.676413
I359	1.37267
I36	0.677093
I365	0.688423
I369	0.73354
I37	0.685902
I371	1.25181
I377	0.688432
I382	0.609112
I383	0.675528
I39	0.686488
I4	0.688217
I403	1.08174
I406	0.6094
I407	0.645176
I417	0.68107
I419	0.68873
I433	0.670004
I443	0.509206
I445	0.653027
I455	0.67007
I456	0.684416
I464	0.690092
I468	0.683223
I478	0.645919
I492	0.650928
I493	0.673054
I500	0.654366
I505	0.686188
I507	0.689725
I524	0.689225
I534	0.682816
I536	0.685042
I537	0.687223
I56	0.675824
I70	0.687893
I71	0.689886
I79	0.671165
I81	0.689785
I83	0.671663
I84	0.678006
I97	0.683666
