I549	0.238632
I550	0.241654
I551	0.247502
I558	0.343325
I561	0.343325
I565	0.8784
I569	0.37325
I577	0.4086
I583	0.412815
I593	0.382746
I594	0.406154
I595	0.461759
I596	1.64838
I603	0.549476
I621	0.406154
I624	0.406154
I627	0.394623
I639	1.63609
I644	0.483928
I645	0.501151
I647	1.38138
I650	0.259893
I651	0.310074
I652	0.340875
I654	0.346681
I658	0.349841
I673	0.283443
I674	0.308707
I675	0.33956
I682	0.361149
I688	0.347503
I689	0.368356
I696	0.347503
I698	0.347503
I699	0.347503
I706	0.317523
I708	0.326645
I709	0.326645
I715	0.283443
I722	0.286625
I725	0.292614
I729	1.89241
I732	2.98659
I738	0.283443
I739	0.291006
I744	7.93809
I752	0.283443
I754	0.509909
I755	0.509909
I756	0.669253
I760	0.677326
I761	0.677326
I763	0.677326
I772	5.78536
I773	5.79497
I781	0.677326
I784	0.698948
I785	0.730945
I792	0.509909
I793	0.525145
I797	0.543163
I798	0.69586
I808	0.542904
I810	0.548182
I811	0.548182
I813	0.549602
I827	0.548182
I828	0.548182
I850	0.58268
I853	0.549971
I855	0.626863
I861	1.31342
I862	1.34959
I863	1.34959
I865	1.54765
I866	1.82144
I880	2.03094
I885	2.2435
I902	1.34959
I906	1.34959
I907	1.65619
I908	1.95659
I918	2.93316
I928	0.509909
I930	0.509909
I945	0.512451
I952	0.513534
I959	0.515385
I961	0.515385
I962	0.531115
I975	1.263
I981	1.86624
I982	2.06387
I984	1.46375
I987	2.00637
I989	1.47345
I997	1.48862
I998	1.4978
