I549	0.288097
I550	0.288621
I551	0.300065
I552	0.382749
I555	0.568252
I558	0.35434
I559	0.366348
I565	1.67605
I576	0.371881
I577	0.384686
I579	0.937637
I593	0.336413
I594	0.350192
I595	0.367898
I598	0.368151
I600	0.384948
I607	1.24895
I613	0.444049
I621	0.377972
I622	0.386506
I624	0.380748
I627	0.347384
I645	0.387032
I650	0.327578
I657	0.384793
I659	0.384943
I660	0.386964
I673	0.345848
I674	0.360312
I675	0.376818
I678	0.380368
I688	0.377642
I693	0.378797
I701	0.386075
I706	0.381532
I715	0.36772
I716	0.371418
I725	0.375722
I726	0.376744
I729	1.07259
I730	1.38807
I754	0.160658
I755	0.176754
I756	0.361088
I758	0.384102
I760	0.37002
I761	0.378717
I763	0.380703
I766	0.386962
I779	0.385709
I780	0.387116
I784	0.376883
I792	0.332633
I793	0.354547
I795	0.380444
I797	0.386518
I808	0.368731
I810	0.372586
I811	0.381581
I824	0.385633
I827	0.381729
I829	0.38694
I853	0.372752
I862	0.89323
I863	0.905426
I864	0.989048
I867	1.20021
I876	2.14758
I893	1.49898
I894	1.76635
I901	1.19875
I902	1.44061
I906	1.49509
I907	2.26206
I908	2.5427
I909	3.03391
I919	1.25232
I928	0.35769
I929	0.371797
I930	0.371923
I937	0.379156
I939	0.386453
I945	0.386441
I947	0.389713
I949	0.386476
I956	0.367918
I957	0.372453
I958	0.380578
I959	0.381876
I961	0.385229
I962	0.38421
I975	0.309488
I976	0.373006
I977	0.383739
I978	0.387216
I984	0.361559
I989	0.372184
I994	5.34983
