I549	0
I550	0
I551	0.017619
I555	0.556625
I558	0.0931719
I559	0.105536
I560	0.125278
I569	0.0964611
I577	0.102703
I593	0
I599	0
I600	0
I601	0.0186054
I613	0
I615	0.266698
I617	0
I627	0
I628	0
I629	0
I633	7.00636
I634	0
I638	1.35085
I639	1.38591
I644	0.0797591
I650	0.126525
I652	0.312059
I658	0.326692
I673	0.149474
I674	0.180943
I675	0.200467
I678	0.200467
I679	0.200467
I681	0.2075
I682	0.211294
I687	0.220639
I688	0.212351
I689	0.229992
I691	0.238387
I696	0.219156
I698	0.219735
I715	0.149474
I716	0.149474
I719	0.149474
I722	0.152114
I725	0.160266
I726	0.169456
I727	0.189102
I728	0.358199
I729	1.88132
I732	3.02981
I738	0.149474
I749	0.149474
I754	0.779919
I755	0.833363
I760	1.42944
I761	1.4483
I762	1.45732
I766	1.45732
I771	1.66965
I784	1.43205
I787	1.44101
I792	0.983778
I793	0.983778
I795	0.985051
I808	0.983778
I810	0.983778
I811	0.983778
I813	0.983778
I833	0.983778
I840	0.983778
I853	0.983778
I854	0.983778
I855	0.983778
I859	1.06531
I863	1.06531
I864	1.06531
I867	1.07192
I873	1.3122
I877	6.16644
I886	1.66974
I893	1.28411
I900	1.18618
I901	1.18618
I906	1.27043
I917	2.85479
I928	1.17405
I929	1.19757
I930	1.20591
I933	1.275
I937	1.23092
I944	1.25296
I945	1.25296
I952	1.2897
I956	1.34506
I957	1.47552
I967	1.60304
I975	0.893811
I976	0.934169
