I549	0.288097
I550	0.288621
I551	0.300065
I555	0.568252
I558	0.35434
I559	0.366348
I560	0.375965
I569	0.366138
I577	0.384686
I593	0.336413
I599	0.372004
I600	0.384948
I601	0.405905
I613	0.444049
I615	0.88421
I617	0.387108
I627	0.347384
I628	0.380988
I629	0.382885
I633	7.20689
I634	0.387002
I638	2.93986
I639	2.99018
I644	0.383953
I650	0.327578
I652	0.381572
I658	0.384875
I673	0.345848
I674	0.360312
I675	0.376818
I678	0.380368
I679	0.381044
I681	0.387146
I682	0.383799
I687	0.386605
I688	0.377642
I689	0.379729
I691	0.385085
I696	0.386438
I698	0.386777
I715	0.36772
I716	0.371418
I719	0.387142
I722	0.374104
I725	0.375722
I726	0.376744
I727	0.386983
I728	0.531378
I729	1.07259
I732	2.02694
I738	0.373269
I749	0.384775
I754	0.160658
I755	0.176754
I760	0.37002
I761	0.378717
I762	0.380363
I766	0.386962
I771	0.624809
I784	0.376883
I787	0.384229
I792	0.332633
I793	0.354547
I795	0.380444
I808	0.368731
I810	0.372586
I811	0.381581
I813	0.383294
I833	0.382662
I840	0.377313
I853	0.372752
I854	0.381604
I855	0.384495
I859	0.65141
I863	0.905426
I864	0.989048
I867	1.20021
I873	1.66632
I877	5.60674
I886	2.03311
I893	1.49898
I900	1.1667
I901	1.19875
I906	1.49509
I917	4.13852
I928	0.35769
I929	0.371797
I930	0.371923
I933	0.407838
I937	0.379156
I944	0.385869
I945	0.386441
I952	0.367856
I956	0.367918
I957	0.372453
I967	0.384676
I975	0.309488
I976	0.373006
