I549	0.295926
I550	0.295926
I551	0.311576
I552	0.380738
I557	0.879479
I558	0.414651
I564	0.414651
I565	0.449833
I569	0.451541
I570	0.478115
I576	0.475153
I587	0.509294
I593	0.314146
I594	0.314146
I595	0.314146
I599	0.314146
I600	0.314146
I621	0.330642
I626	0.352539
I627	0.333503
I629	0.388681
I643	0.396514
I645	0.407345
I650	0.364573
I651	0.453649
I652	0.460137
I673	0.392659
I674	0.392659
I675	0.392659
I678	0.392659
I679	0.392659
I688	0.392659
I693	0.392659
I694	0.392659
I697	0.392659
I703	0.392659
I706	0.433447
I708	0.461767
I715	0.46301
I717	0.46301
I738	0.49366
I739	0.54158
I746	0.577823
I749	0.610346
I754	0.444136
I755	0.456456
I756	0.81467
I760	0.831583
I761	0.865136
I762	0.879733
I766	0.879733
I773	6.59701
I784	0.831583
I792	0.52898
I793	0.52898
I795	0.539395
I808	0.529547
I810	0.543018
I811	0.574449
I812	0.583919
I815	0.596919
I827	0.574449
I840	0.545795
I844	0.546795
I851	0.612309
I852	6.89422
I853	0.529547
I854	0.532005
I855	0.532005
I857	0.993944
I861	0.545783
I863	0.545783
I864	0.564964
I867	0.662689
I868	0.662689
I869	0.67494
I884	1.45842
I901	0.694113
I909	2.62556
I923	0.847091
I928	0.579902
I929	0.587243
I930	0.587243
I937	0.614375
I945	0.614375
I946	0.614375
I949	0.614375
I952	0.614904
I953	0.623281
I957	0.643471
I958	0.671529
I972	0.572917
I975	0.803548
I976	0.840222
I989	0.979738
I992	5.53157
I993	5.80294
I998	1.0053
