I105	0.656127
I106	0.666425
I118	0.67618
I12	0.639244
I122	0.689655
I124	0.690501
I129	3.47803
I13	0.684302
I134	0.662071
I136	0.68908
I137	0.685818
I139	0.687087
I147	0.654883
I175	0.455821
I176	0.501071
I177	0.63751
I178	0.637875
I179	0.645229
I180	0.652325
I181	0.678285
I182	0.681423
I199	0.690007
I2	0.459052
I205	0.878768
I210	0.652688
I211	0.662798
I218	0.689225
I221	0.671551
I222	0.67746
I23	0.663653
I239	0.683456
I24	0.672108
I255	0.648875
I258	0.682382
I259	0.687035
I260	0.863208
I269	0.655317
I273	0.685454
I276	0.685862
I278	0.690289
I280	0.690492
I283	0.652958
I284	0.657504
I285	0.658843
I286	0.681997
I287	0.688161
I288	0.689812
I29	0.818733
I297	0.689886
I299	0.690362
I30	0.114994
I301	0.666558
I302	0.677938
I31	0.424413
I319	0.68601
I32	0.595077
I320	0.689414
I328	0.675141
I329	0.675301
I33	0.645471
I34	0.663625
I382	0.609112
I383	0.675528
I39	0.686488
I396	0.68832
I4	0.688217
I406	0.6094
I407	0.645176
I408	0.68706
I412	0.648164
I443	0.509206
I455	0.67007
I456	0.684416
I459	0.689727
I461	2.07004
I478	0.645919
I492	0.650928
I495	0.688462
I498	1.13613
I500	0.654366
I501	0.666733
I502	0.678355
I503	0.686484
I505	0.686188
I506	0.687529
I509	1.25519
I510	1.94268
I524	0.689225
I535	0.683836
I54	0.670113
I56	0.675824
I6	1.37058
I61	0.686497
I66	0.803276
I79	0.671165
I83	0.671663
I84	0.678006
I86	0.685879
