I100	1.67623
I104	1.16889
I105	1.22061
I110	1.23636
I115	1.23636
I12	0.977864
I121	1.31574
I127	2.1172
I128	3.35801
I134	1.23096
I144	1.23177
I147	0.814825
I159	0.873709
I170	0.814825
I171	0.86562
I175	0.762079
I176	0.929954
I177	1.12771
I178	1.12771
I180	1.13232
I181	1.13232
I182	1.13301
I183	1.13608
I196	1.13301
I2	0.803214
I201	1.13232
I203	1.13232
I210	1.14066
I211	1.14066
I212	1.14162
I222	1.14066
I227	1.14066
I23	1.00359
I230	1.17526
I237	1.15364
I24	1.02156
I255	1.12771
I256	1.13384
I270	1.15029
I283	1.19379
I284	1.22411
I285	1.25185
I286	1.31295
I30	0.292922
I301	1.25668
I31	0.765415
I311	1.29674
I318	1.425
I32	1.15732
I33	1.30554
I34	1.30646
I350	1.24848
I351	1.27186
I352	1.27643
I356	1.29295
I357	1.29715
I362	1.25627
I364	1.26066
I382	1.14364
I383	1.40853
I386	1.42538
I396	1.43109
I406	1.14474
I407	1.14474
I412	1.14474
I415	1.16078
I433	1.23229
I434	1.27764
I437	1.31858
I438	1.33361
I443	0.762079
I445	0.762079
I449	1.25944
I450	0.762079
I455	0.762079
I459	0.773606
I46	1.3425
I466	0.762079
I468	0.767116
I472	0.767116
I478	0.884481
I492	0.900832
I496	0.973418
I497	1.23158
I500	0.908948
I501	0.944684
I502	0.96367
I505	0.965154
I506	0.965154
I527	7.7361
I529	7.89644
I534	0.923982
I542	0.937103
I83	1.41423
I89	1.5006
I91	1.53705
I94	1.41463
I97	1.4198
